,UMAP-x,UMAP-y,Player,Player-short,Color,file,fast,slow
1740,-1.8962516,-0.3366694,Mikurio,Mikur,#F5FFFA,Mikurio - 145377114.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/ifzoAII7TAPZAKQAEAgsLAB6BxgC35tAAWt8EAAQAAgIA81g4AEcaAAAAvQsAAvWsFABWfbgAAggIAABD5AC1lhJv1pyDJgAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUYLXv8AJB4A/9nfAAIQDwACAhYUANhtDQADGBYAP7zfAAFHGGr/ABMQAP/g5AACFhQAAgD5+QC2vKoAAQ0MANxkGwBsABK1KOkk8gAAAABJRU5ErkJggg==
1741,-2.5662968,-0.0075884596,Mikurio,Mikur,#F5FFFA,Mikurio - 148563581.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/mdToAGovGAAA4LgACAAEBABuPygC55tAA+g8GAAQA//8A/jcsAEcb/QDglwIAAuavKgDlPwoAAP//ACZoygDdMxZ2+I2Z7wAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUgZa//+FxIA/tHXAAMkIQACAAoJACee2wAAAgMAscGsAAFEAVT/9FU3AA610wABGhcAAgMODgDFkZkAAhUTAOBXGQCjshIltjj3swAAAABJRU5ErkJggg==
1742,-4.55867,6.7542124,MikuWRS,MikuW,#EE82EE,MikuWRS - 121716179.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAR0lEQVR4nGN0YQz5z6yqxPD39j2Gh6t0GViYVRQZ/t6+x7Dz2QUGdykGBpZbmeIM7G8kGdylGBgYGBgYmJTWfmfgefKfAQYA8GQSprcZIpgAAAAASUVORK5CYII=,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAR0lEQVR4nGMwTO39//e5yn8X5vD/Lowh/5nySlYzKO1KZmD495eBkZ2dgdGNL/E/Ez8fw58nTxkYGBgYmBg5OBj+83IxwAAAU68S+bBfXbEAAAAASUVORK5CYII=
1743,-4.572956,6.8757024,MikuWRS,MikuW,#EE82EE,MikuWRS - 129206105.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/9QDIABMTSANqeLgAE/EIzAAS+zQC45tAARxr8AAQFfOgA+wAzAEcaAAABBAQAAgBH6wDfUgQAAAAAAP/8/AAa8BV9vF3gvgAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/ADlUi//95yT/Rgte/0UFWP8CZoWtACmZagABBAQA//39AAFHD2L/ARQSAPze4AAAAgMABP/6+gD/6+0AAAEBAAD+/QC11RqfOGoPhQAAAABJRU5ErkJggg==
1744,5.1256523,4.7907968,milkwater,milkw,#BDB76B,milkwater - 148817940.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAAAAMM8AAMl7NQAEAAAAAAABAQCswTcAn5SYAAAiiY3//eck/0QBVP9FCFv/AiU34QAjvWEAAAAAAP/5+QB8sxV1aKV+HQAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8BBwcABLkSAPiAGQAEAAAAAP/5+QDg7hIA1KaeAAEemYr/CBP3ABGtCwDyHwIAAiae9wA8Ht4A5z7+ABjJ+ADV3BcWO+OxKQAAAABJRU5ErkJggg==
1745,6.1306067,5.1309977,milkwater,milkw,#BDB76B,milkwater - 151468711.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8BBQYAjdvBAFWdcwACAAEBAP/7+gBPrXEAQk7NAATfpi4AlzakAIokAQDbAAAAAto/oQBylGcAAP//AAD//wDjkxbNb4EPIAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUcWaf8AFREAtryqADR9aQAEAQwKAP/m6QAhsGYA0IGOAATbhw8AFhADAAnEBABf3VAAAv/hCwAgDu4A9x77ANq8IwDQyRXvGghUdAAAAABJRU5ErkJggg==
1746,13.545571,4.1170154,Mills,Mills,#D3D3D3,Mills - 146256674.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAQklEQVR4nGN0YQz5z8DAwHBrrgmDVsMLBiYGKOB4zMZgtuUeAxOLrAzDzmcXGOQajjEc02djYLqVLctgm5MOU8gAACeLDxNRUDzEAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAR0lEQVR4nGN0YQz5z8DAwMDAxMzAyMTIwMQABYxMjAzM4mIMLIysbAxMPNwMNxrVGNb5TmJgYeLhZmD4+5fhXshMBvW5BQwA4JAKJDd0PXUAAAAASUVORK5CYII=
1747,13.290028,5.0354567,Mills,Mills,#D3D3D3,Mills - 163239813.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASUlEQVR4nGN0YQz5z8DAwPBsvRaDyExuBiYGKPh/QoBh/7zZDEyMrGwMO59dYJBf+YTBXcqAgcX34nMGrelZDAIW/xgE3n1gAAA6aRMEw8ylAAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUUIW///+/wAAw8OAAEIBwAE//r6AAAAAAD+8/MAAfr6AAIDFhUAAAECAOhqNgC328UAAgD9/QACBgUAlXCUACmZagADZhV/SveFlgAAAABJRU5ErkJggg==
1748,9.571113,3.9529386,mimi917,mimi9,#6B8E23,mimi917 - 165587785.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8BBAQAALoXANvQHQACAg0NAP/8/ADspR4AXkPCAAEvs3v/Sh7WAMswAwACDQ0AAs40qQAhB+sABBkYAP7z8wCywxTx1pqSuAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAQEA43o5ACCu6wACAAAAAAD//wAT1/0A6T4UAAQEGBcA//n6AAH+/wDNf5cAAv/9/gABDgwAQ4HEAEJeYwDevha5P8VFdgAAAABJRU5ErkJggg==
1749,9.90036,4.5202484,mimi917,mimi9,#6B8E23,mimi917 - 167705855.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAQEA4IQ4AAziAAAEAxMSAP3t7gCrW48Ape84AAT/GRYAudO+AEcaOAADDg4AAgeV7wArx1sAAgoKAP3y8gCqmxSQlgcEXgAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATUlEQVR4nGN0YQ7/zyzIz/DRWY2B9+5nBiYmTg4GBkZGBtavfxn+8rAxsHz21GFgYGBgmNfbx6DGys3AxH/uJQPjPwaGbV+0GfR6sxgAMewRMnKHFSMAAAAASUVORK5CYII=
1750,13.774958,3.13941,Mina_yo,Mina_,#32CD32,Mina_yo - 155457643.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAARElEQVR4nGN0YQz5z8DAwPA2xZJB8MZ3BhYGKHhr/JfhnS0TAwsTLy/D9puHGdylIBIsd6t1GLxNeRkYGJ4xMDAwMAAAG64OIWdgqrcAAAAASUVORK5CYII=,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQDV/8A//4AAw8OAP/6+wACAP79AAAAAAD/+vsA/vj5AAIEGBcAAAECAN6fJAA90PUAAv3s7QAEFhQA2T2iALCTQQBkOBitf8GepAAAAABJRU5ErkJggg==
1751,12.565405,4.946035,Mina_yo,Mina_,#32CD32,Mina_yo - 159773241.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAQklEQVR4nGN0YQz5z8DAwCB8VJDhZZ0SAwsDFDzpUmWYM6+fgYlFQY5h57MLDJwbTzHkylszMKXv3sPgFhIPU8gAABquD0OhlnszAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATUlEQVR4nGN0ZYv6z8DEyMDIxsbAyMbKwPT/9y8GRhYWBkYJUQYGFhYGJiZeXgZGTg6G2yniDHlHDzKw/P/xk4FBUZrhdux0BuVVGQwAmGoOpbUEE+4AAAAASUVORK5CYII=
1752,2.9194574,4.487986,Minekuchi,Minek,#228B22,Minekuchi - 168706117.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwCB3kpvh+19WBiYGKJgte5TBRuA2A+PxB/L/H/8WZpilpsTAwMDAwLL9kz7Dxoe6DKIMNxkYGBgYAEuXEU3CQj2pAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQDV/8CBgUAb9TPAG+nYgABRANX/wQbGQDwORwAXYCzAAIlyQQA50sdAA/R7ACzSTIAAsCsMwDOfpcAAPDyAPzh4wDBjBdEKhgP1AAAAABJRU5ErkJggg==
1753,12.875555,5.6454697,Minengo,Minen,#2E8B57,Minengo - 116461124.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwHBruhmDVutTBiYGKBA5zczweAofAxOjsTbDzmcXGARvfGMQ7+VgYHrgz8fgLmXA8E2Kg4HtwWsGACr8EVLf3t16AAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAARElEQVR4nGN0YQz5z8DAwMCsqsTw/9lLBiYGJPDJS4eBhUVCnOGVlxLDN3FGBi7rNwxMDCwsDCLLzjNczZ3GwD5fkAEAw1gOCgbsHYYAAAAASUVORK5CYII=
1754,12.271724,3.3222053,Minengo,Minen,#2E8B57,Minengo - 116492983.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwHBrhhmD6AlmBiYGKGD+ysTwzvUHAwuzmjLDtgNrGdylGBiYeHkZmNzWn2Xwcg1nYBbgZ/j3+TMDAO8ND+m44nvbAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUUFWP8CDAsA8kQoAAno+QAC//7/AP3x8gAL5PcA+RQGAAQDKCMA8ikRAJuNjwDx/gcABPwRCgAOvtoAKQYKACzIWwBV1hdPsbY8KgAAAABJRU5ErkJggg==
1755,-2.1213048,-0.33422685,Miniature Lamp,Minia,#778899,Miniature Lamp - 164999668.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP9E1PMAv1MxAPItEwAEATErAL454gCy2KkAtfYPAAQABAIA80YqAEwb8wATxREAAdThGv8pBgoASEtbAP/P1QAF+haKlMkG4gAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUcSZf/+IBoAAt/kAAAHBwACARAOAORHDwABCAgAts+6AAFHFGb/AAAAAP709QD9NioAAgACAwCLzbUAAg0MAOo0CQBuIhHQv8Wa3gAAAABJRU5ErkJggg==
1756,-2.334891,-0.4245059,Miniature Lamp,Minia,#778899,Miniature Lamp - 167539437.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/xtiQAEljqAOxSKwAEAgoKABNn+ADbmiAADQvtAAIBCQgA/w0KACFZ0wDy1hMAAf3nJP8hsWYAKHbXAP/6+gDOmxdCEZXlFAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQDV//3TjMACbDKAAMODgACBB0aAP1o7AACMCoAttjCAAFEAVT/BB0cAPzl5wADKCMAAgQdHABlvsAAAAAAAN5XFACXbRJKAnhobgAAAABJRU5ErkJggg==
1757,12.26021,1.8404206,minicasu,minic,#808000,minicasu - 155299999.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/4TDYACbjOAPhFMQACAAAAAAi0ygCu4MYA8SIFAAA6U4v//eck/0QBVP9EAVT/AgT2/gBIS1sA9VQ3AAAAAABA/Be7APSpygAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAAAAAi4oAAHj6QAEAAAAAAACAwD0Iw8ADfb5AAQCLigAAAEBAMOVmQB36TAAAgHj6QD6EwoAdegxAM5uMQDnFBCqZG+luAAAAABJRU5ErkJggg==
1758,12.348617,1.4227295,minicasu,minic,#808000,minicasu - 163913024.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8CCwsAARsYAADv8gACAAAAAP719QCgvaIAAQwKAAIEHx0AuebQAF0dOwD83+EAAv8IBwBKKj8AAgsLAAAAAABjfhDEOwAJMwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAANUlEQVR4nGN0YQz5z4AEmGAMZkFBBgYmZogAswA/w7ar+xnuLNKDCPz9+IlBaXcSg2riVQYA90ELXNPD92oAAAAASUVORK5CYII=
1759,3.26576,5.8568377,minimamu21,minim,#9932CC,minimamu21 - 123015697.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwHBrhhmD6HFmBiYGKLjvN4tB5MRrBqY3m9UY3K98YnCXMmD4e/MOAwvXPEGGtSyuDDwMJxkYGBgYAFNVEVARZ4O9AAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUcnd//8FQ0AG43dAN6FKQACAfv8AOU+CgAeCe4AwZmaAAF80k//+/4DAM42CAD//f0AAsRyOABlEsYA//v6AAD+/QCTdhx/ilV0JQAAAABJRU5ErkJggg==
1760,-3.135962,6.3324738,minimamu21,minim,#9932CC,minimamu21 - 123118088.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAPklEQVR4nGN0YQz5z8DAwHB7gTEDF98PBhYGKDjvMoWBn4mTgeXNZjUGZqb/DGEyEAmmX4dFGNiY/8IUMgAA0ccMNWaZ6bsAAAAASUVORK5CYII=,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/ACh7jv/95yT/SBlr/0QCVf8B0uEb/7HyMADERR8A//T1AAR2QVgA9CsXAAjpygAAAAAAAv0SDAD7DAIAAgoKAAAAAAAGWheO3EthFAAAAABJRU5ErkJggg==
1761,-1.2410946,0.67622924,minsuekim,minsu,#FF00FF,minsuekim - 166221520.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATUlEQVR4nGN0YQz5z8DAwMAiLcVwK1+egYlZVJSBgYGBYevpbQxqffcYWBiE+BmYGRgY3KUMGBj3sTAw/b15hyHh6CkGBgYGhv9OTxkAxCAPdzRkvdkAAAAASUVORK5CYII=,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAAAAAAEBAAIvKQACAw4OAAABAQC55c8A/QsGAATvTCoA6EL8AEs5HABvvagAAUcldf81rdoApNM2ABusBQDlnhGtFBoIXAAAAABJRU5ErkJggg==
1762,0.8058253,-1.6478896,minsuekim,minsu,#FF00FF,minsuekim - 168669417.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8BBwcAAxgWALXHswACBB0cAP/5+QB3v7MARFtiAATvOhwADeESAIUiAADeoAEABBHC4ADbjxYARCMIAAA1zQCUchM6110RdQAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUcSZf8AAwIA+DIhAPQZBQAEABQRAAAFBADpMwYABfUAAADp5Bn/H5OL/zpSi//95yT/ASWDjf+AV6gACAL7AJlRTACRyBac5QmBYQAAAABJRU5ErkJggg==
1763,0.5884993,2.1317554,Mintcream,Mintc,#000080,Mintcream - 163655212.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8EGRgA2Y0YAADnCAACAAAAAPzn6ABdK8oABPUBAAH95yT/KJxpAB9+xwAAAAAAAjxuZwD5FP0ABBkYAAAAAACfOxJAGwnsTAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQCVf8A//8A5nU6ABfM+AACAP//AAAAAAAepuAA8xwHAATvXzkAFMjrANp/DADbQJcAAg/g+ADeWxUAqzmZACaiaQBPbhgSr2yT1QAAAABJRU5ErkJggg==
1764,5.1038556,4.72872,Mionya,Miony,#B0E0E6,Mionya - 161053035.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAQEAOND6AMVvNwACAAEBAAD//wCmuD4AbJuqAAAnfI7//eck/0QBVP9EAVT/Ags57AAjqmgAAQQEAAAAAAD6yxUvFF81AgAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASUlEQVR4nGN0YQz5z8DIyHBrhgmDxtTPDEwMUMDynoVh+44VDIyqTX3/f4r+YVBe/YfhvSo7A5PiuvcMvmbnGZ44cDCIXPjCAACLzhU87sItuQAAAABJRU5ErkJggg==
1765,5.0432696,3.862357,Mionya,Miony,#B0E0E6,Mionya - 163038673.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAQklEQVR4nGN0YQz5z8DAwKB3jpHhSoI6AwsDFFyJU2fYvmsFA6NGVd9/QfsXDNwe9xgYGBgYmFQ97jKwMP2DKWQAAA8qDlGpYkYSAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQCVf8AAQIAE8MOANStKQAEAAECAAAAAADhkScA0pCWAAEjqYL/GqIHAPMdBAAH8P8AAhKzCgA1hMwABvP/APsLAQBPBxM1g6nm+QAAAABJRU5ErkJggg==
1766,12.237895,1.771775,mira666,mira6,#9400D3,mira666 - 123657245.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DFBMA/vDxAAMUEwACAAEBAP3s7QAkxwMA41sjAAIEIR8AuebQANs1+QAZjcYAAgD3+AA0fWkABCIgAAAAAAC+0RNx2ARvogAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATElEQVR4nAXBuxVAQBBA0TezAslanx70IFeCCpztQyGOMgQKUNIO0XCvzLJ8iBBSg5cHBUAUm0bC0FFpjGjfch079+uoFwPgtJptzfzz/hD6NsevFwAAAABJRU5ErkJggg==
1767,7.034015,4.6285563,mira666,mira6,#9400D3,mira666 - 124466013.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAQklEQVR4nGN0YQz5z8DAwPCowYpB6OpfBhYGKPip8JPhaNpcBiZmLTWG5vunGVQTzjK4SxkwML22EGaIWpMHU8gAAFdXEAnN7qobAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwHBrrgmD8pJ/DEwMUMB5j42BpfYlA8uLAisG+cB7DInCOxmU2F4zsHwz+8Zw+Y4MwybVHQyKW1IZAEx7E0HAflxUAAAAAElFTkSuQmCC
1768,14.991256,6.6622605,Mirror1343,Mirro,#FFF5EE,Mirror1343 - 165249961.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwKB+hpXhTLcxAxMDFNzM0WR47vKXgYlZRJjh315ZBoYTlxiET7IwMP59rvLfU8mC4U2UIYPQvOMMADJqEsuJz4UAAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAP0lEQVR4nGN0YQz5z8DAwMDAxMzA8O8vAwsDFDBxckBoBgYGBkZ2doZP3roM228fhQgwsbMz+NXuZXALTWAAADfgChhzonfQAAAAAElFTkSuQmCC
1769,13.051902,5.5642743,Mirror1343,Mirro,#FFF5EE,Mirror1343 - 165853766.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAAAA8rcjAAOdFAACBBsaAAAAAAALig8AjIqWAAT+7e4AuebQAEcaAABoj20AAc3gHf95T18A5kISABiQxgBhRxRPmEUA5AAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUYJXP///PwAAC0nAALi5wAC/vr7AAEEBAAD7/MA//j5AAIDJyIAAQgHANtoGwCe17kABP/i5gACDQwA2l6XADd3dQB2sRhX9LP9BQAAAABJRU5ErkJggg==
1770,12.31207,3.3101282,misamisa_taiko,misam,#FFFFFF,misamisa_taiko - 164072233.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAgMA2pkyABm9AwACAAEBAAD+/QAF7QQA91nwAAQCLScAt7ioAEcaAAAAAgMAAkWmygBEW2IAAAIDAAD+/QBDJxDh3sYE6gAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASklEQVR4nAXBsQ2AIBRF0QsSExPjCjbOYm1tHJLGDVzDLTCAxP88x63DIX2GX2bUB4K9DQBXGy5lQjeNqFTOK5Ks4O3JSAJgvzd+qgYcYLE5MwoAAAAASUVORK5CYII=
1771,15.867434,5.811651,misamisa_taiko,misam,#FFFFFF,misamisa_taiko - 165227869.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AEQBVP9HGGr/wt8i/zZajP8BRAFU/wAAAAAAOC4AM5fQAAL1UzcAEcUSAADI0gDNMQIAAf3nJP9CYGQACdPkAPzn6ABI2Rlz2bRK2AAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAPUlEQVR4nGN0YQz5z8DAwMDIwsLw/88fBhYGKGBkZ2dg5ORkYIIJ3C/XY9h+8zBEgJGdnSExcA+Da3giAwBwyQsVGZqhZQAAAABJRU5ErkJggg==
1772,12.403582,4.7153625,Misolato,Misol,#F5F5DC,Misolato - 156347412.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8EHx0A5JEMAAunDwACAgoKAPzh4wAFtRAAxo+YAAAqd47/1+IZ/0QBVP9FNH//AXfQUv+1ojwACuj+AA6nyAABsBnSRrlrAgAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8CCgoAAhYUAP/3+AAEAAAAAP729gAA6+0AAQMDAAICCgoAAAAAAN54LgCQ07cABP729gABBQYA2WOXADZ5dABzdxM9SaABrwAAAABJRU5ErkJggg==
1773,9.822096,3.7779741,Misolato,Misol,#F5F5DC,Misolato - 157101826.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8EIB4A65UHAO3ZEwACAQQEAPzg4gDs3RIAGyvpAATsXzUAdnemAJ0mAAACCgoAAf3nJP88bmcADOD1AADQ2ADlRRahu1M0ZQAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUYLXv8AAwMA/ishAAPt9AAE//v8AAD7/AD5EQcAAwoFAAQCHxsA9CsVAO0qBADVbZYAAgAHBgAJ6fgAjWOdADCIagDGPxQH14BlMgAAAABJRU5ErkJggg==
1774,14.037041,6.807218,misterbola8,miste,#00BFFF,misterbola8 - 166394944.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAQEA2pY1ACSl+gACAg0NAAD//wAirP0ACYXoAAL+8/MAuebQAAS9zQDT1x4ABBrIDQBIHzYA25IxACZoyQARExeRhPjFigAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwMBorM3AcOUOAwsDFDA9fMHAwMfHwMQiKcHAxMHBcL1FmcF+3wMGpn/vPzD8//+f4b7fLIaVU10YANRMEl17eLyJAAAAAElFTkSuQmCC
1775,13.775349,6.775131,misterbola8,miste,#00BFFF,misterbola8 - 167000366.osr,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwHBrpimDVscrBiYGKBA+xcJwrUKMgYmBkZFh57MLDMJzjzMw/GdkYHmwQpfBXYaJ4fEaTQa10NMMACF3ESvqSbBCAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAARElEQVR4nGN0YQz5z8DAwMDEzc3w7/sPBhYGKGDi42VgEhWGCDAL8DO8ms3HcNpoFQMTs4gww7+v3xkOGixhcEhNZQAAk1YN/zUpfEQAAAAASUVORK5CYII=
